r,method,invalid_reason,rss,R2,adjR2,iter,conv,message,gamma,p_gamma,lambda,p_lambda,delta_KL,p_delta_KL,delta_VAE,p_delta_VAE,nu,p_nu,rho_KL,rho_VAE,sigma_KL,sigma_VAE,AIC_naive,BIC_naive,AICc_naive,AIC_plusRho,BIC_plusRho,AICc_plusRho,runtime,on_edge_KL,on_edge_VAE,valid
South Africa,PORT,no_convergence|NA|bad_delta_VAE|NA|NA|NA|NA|NA,0.00220723565326593,0.9960839809812992,0.9942565054392388,506,FALSE,false convergence (8),6.380598009576991e-13,0.32785980740585896,0.0138880789238292,7.615519332540773e-165,0.9999999999999882,0,1,5.349980107807574e-17,0.3076412083554924,1.4828339801968924e-76,94,16,0.01052631578947368,0.0588235294117647,-198.78469775298217,-190.8362382414781,-191.31803108631547,-194.78469775298217,-184.5652498096198,-180.9385439068283,3261.6355199813843,FALSE,FALSE,FALSE
South Africa,Newton,NA|NA|NA|NA|NA|NA|NA|rho_VAE_on_edge,0.02422387054614654,0.9570226506513264,0.936966554288612,2,TRUE,NA,0.9526054821974153,0.916290437015406,1.0841030494638153e-5,0.9981616514095736,0.4961175305358193,0.00543915749411255,0.4029213905892922,0.991787091822621,1.0605235933895274,0.00109381730113461,4,100,0.2,0.0099009900990099,-143.68595211917932,-135.73749260767528,-136.21928545251265,-139.68595211917932,-129.46650417581697,-125.83979827302548,610.8773510456085,FALSE,TRUE,FALSE
South America Cluster,LM,NA|NA|NA|NA|bad_sigma_KL|NA|rho_KL_on_edge|NA,0.00225253105163027,0.9986154514072928,0.997969328730696,889,TRUE,Relative error in the sum of squares is at most `ftol'.,1.757495825922671e-21,0.8153883391555407,0.02363483382678009,5.986570693032152e-29,0.461753319226121,1.0644430525938062e-5,0.0183960229631312,0.963864343898344,0.5305732052486779,4.9704289052461246e-8,-0.99,98,99.99999999999991,0.0101010101010101,-198.31748497926552,-190.3690254677615,-190.85081831259888,-194.31748497926552,-184.0980370359032,-180.4713311331117,6284.502337932587,TRUE,FALSE,FALSE
South America Cluster,NM,NA|NA|bad_delta_VAE|NA|NA|NA|NA|NA,0.02428102771828336,0.9850753388138632,0.9781104969269996,525,TRUE,NA,0.08003670192412234,0.9424800540611424,0.00123609436480936,0.8569155218487685,0.598447054641293,0.06866209110276973,4.457850744301714,1.8916093665313316e-4,0.4893792015313879,8.588804118935061e-9,12,3.25,0.07692307692307693,0.2352941176470588,-143.63174664242672,-135.68328713092268,-136.16507997576005,-139.63174664242672,-129.41229869906437,-125.78559279627288,159.3839819431305,FALSE,FALSE,FALSE
South America Cluster,Nelder-Mead,NA|NA|bad_delta_VAE|NA|NA|NA|NA|NA,0.02428102771828336,0.9850753388138632,0.9781104969269996,525,TRUE,NA,0.08003670192412234,0.9424800540611424,0.00123609436480936,0.8569155218487685,0.598447054641293,0.06866209110276973,4.457850744301714,1.8916093665313316e-4,0.4893792015313879,8.588804118935061e-9,12,3.25,0.07692307692307693,0.2352941176470588,-143.63174664242672,-135.68328713092268,-136.16507997576005,-139.63174664242672,-129.41229869906437,-125.78559279627288,161.55341720581055,FALSE,FALSE,FALSE
South America Cluster,PORT,no_convergence|NA|NA|NA|bad_sigma_KL|NA|rho_KL_on_edge|NA,0.00296689766493674,0.9981763563331474,0.9973253226219496,1312,FALSE,false convergence (8),1.0389531582020598e-18,0.9361118480436416,0.02047680348941036,9.068483610128282e-4,0.4145352651575169,0.0613810274767905,0.8384647838389554,0.081398333729637,0.6659803800359224,0.04023985600406902,-0.99,3.5,99.99999999999991,0.2222222222222222,-191.981850841605,-184.03339133010095,-184.51518417493833,-187.981850841605,-177.76240289824264,-174.13569699545116,1069.1117660999298,TRUE,FALSE,FALSE
South America Cluster,Newton,NA|NA|NA|NA|NA|NA|NA|rho_VAE_on_edge,0.07078988127662997,0.9564880446693368,0.9361824655150276,2,TRUE,NA,0.966249299573092,0.9710642724310288,-3.379612329753054e-5,0.9980203912651834,0.5501265936428922,0.21591736046885748,0.45801536480048616,0.884190806298983,0.9603058814569384,0.17615708270607808,-0.5,100,2,0.0099009900990099,-119.0212687576864,-111.07280924618236,-111.55460209101972,-115.0212687576864,-104.80182081432405,-101.17511491153256,95.71329498291016,FALSE,TRUE,FALSE
South America Cluster,L-BFGS-B,NA|NA|NA|NA|bad_sigma_KL|NA|rho_KL_on_edge|NA,0.02168870641982891,0.9866687440648242,0.9804474912950756,62,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.8531923593071301,0.9744132945012952,5.5323983019235144e-05,0.9971384990373658,0.0634157739772003,0.6493854762216256,0.999999,1.9478083660974607e-5,2.0934305477844624,0.0166635547816402,-0.99,4.25,99.99999999999991,0.1904761904761905,-146.228529660454,-138.28007014894996,-138.76186299378733,-142.228529660454,-132.00908171709165,-128.38237581430016,99.0650761127472,TRUE,FALSE,FALSE
South America Cluster,L-BFGS-B,NA|NA|NA|NA|bad_sigma_KL|NA|rho_KL_on_edge|NA,0.02168870641982891,0.9866687440648242,0.9804474912950756,62,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.8531923593071301,0.9744132945012952,5.5323983019235144e-05,0.9971384990373658,0.0634157739772003,0.6493854762216256,0.999999,1.9478083660974607e-5,2.0934305477844624,0.0166635547816402,-0.99,4.25,99.99999999999991,0.1904761904761905,-146.228529660454,-138.28007014894996,-138.76186299378733,-142.228529660454,-132.00908171709165,-128.38237581430016,99.0650761127472,TRUE,FALSE,FALSE
South-eastern Asia,LM,NA|bad_delta_KL|NA|NA|NA|NA|NA|NA,0.00121036922376843,0.9994966135158816,0.9992616998232928,968,TRUE,Relative error in the sum of squares is at most `ftol'.,5.322352971096427e-20,0.8046761872836695,0.02195193526454043,4.9494393515137365e-28,1.7033014273635738,0.34473063184832675,0.9997286795895266,0,0.4715748446692176,2.0751348004797282e-45,94,94,0.01052631578947368,0.01052631578947368,-212.60345287950165,-204.6549933679976,-205.13678621283495,-208.60345287950165,-198.3840049361393,-194.7572990333478,14705.742843866348,FALSE,FALSE,FALSE
South-eastern Asia,NM,NA|NA|NA|NA|NA|bad_sigma_VAE|NA|rho_VAE_on_edge,0.00726588018684956,0.9969781569049674,0.9955679634606188,307,TRUE,NA,0.01191383177941925,0.9199322681816144,0.00219005248919738,0.6563557195166698,0.4805704229163489,0.6904802193210648,0.6397758092623731,1.3540380716731146e-14,1.1085772621192609,4.4561582048646864e-10,40,-0.99,0.02439024390243902,99.99999999999991,-171.38138116861296,-163.43292165710892,-163.9147145019463,-167.38138116861296,-157.1619332252506,-153.53522732245912,941.7317910194396,FALSE,TRUE,FALSE
South-eastern Asia,Nelder-Mead,NA|NA|NA|NA|NA|bad_sigma_VAE|NA|rho_VAE_on_edge,0.00726588018684956,0.9969781569049674,0.9955679634606188,307,TRUE,NA,0.01191383177941925,0.9199322681816144,0.00219005248919738,0.6563557195166698,0.4805704229163489,0.6904802193210648,0.6397758092623731,1.3540380716731146e-14,1.1085772621192609,4.4561582048646864e-10,40,-0.99,0.02439024390243902,99.99999999999991,-171.38138116861296,-163.43292165710892,-163.9147145019463,-167.38138116861296,-157.1619332252506,-153.53522732245912,252.27713990211487,FALSE,TRUE,FALSE
South-eastern Asia,PORT,no_convergence|NA|NA|NA|bad_sigma_KL|bad_sigma_VAE|rho_KL_on_edge|rho_VAE_on_edge,0.00143529867004308,0.9994030664883204,0.9991244975162034,841,FALSE,false convergence (8),7.418520692520282e-16,0.8360291929145949,0.01723326182783731,5.58152725392737e-13,0.979039282088542,0.04996058409468714,0.8290067813354517,2.4550218055903384e-14,0.6495984028733582,0.00498847881515655,-0.99,-0.99,99.99999999999991,99.99999999999991,-208.68316030320705,-200.734700791703,-201.2164936365404,-204.68316030320705,-194.4637123598447,-190.8370064570532,1305.1710720062256,TRUE,TRUE,FALSE
South-eastern Asia,Newton,NA|NA|NA|NA|NA|NA|rho_KL_on_edge|NA,0.0304097662520762,0.9873527308726188,0.9814506719465076,3,TRUE,NA,1.0357271110424071,0.9539895107806284,-3.123309030223029e-5,0.9970932065444128,0.579813429924654,0.9559066666236388,0.5511381334072735,0.21638752560080068,0.9133128542710802,7.984382122823244e-11,100,20,0.0099009900990099,0.04761904761904761,-138.4551706353891,-130.50671112388503,-130.98850396872243,-134.4551706353891,-124.23572269202674,-120.60901678923526,132.3635630607605,TRUE,FALSE,FALSE
Southern Africa Cluster,LM,NA|bad_delta_KL|NA|NA|NA|bad_sigma_VAE|NA|rho_VAE_on_edge,0.01850116020647462,0.9826532360703798,0.9745580795698904,181,TRUE,Relative error in the sum of squares is at most `ftol'.,3.2216905531707096e-14,0.905598190404768,0.01535457120099327,2.3651643090148e-4,9.172161390340548,0.9800787913411012,0.00351591822661377,0.982092338868975,0.9232950092846336,8.765474707190656e-5,0.25,-0.99,0.8,99.99999999999991,-149.8845691713888,-141.93610965988475,-142.41790250472212,-145.8845691713888,-135.66512122802644,-132.03841532523495,15890.379317998886,FALSE,TRUE,FALSE
Southern Africa Cluster,PORT,NA|bad_delta_KL|NA|NA|NA|bad_sigma_VAE|NA|rho_VAE_on_edge,0.02366382133628037,0.9778127037541402,0.967458632172739,376,TRUE,relative convergence (4),3.160286150140354e-13,NA,0.01422627747616715,NA,1,NA,0.19606628769936824,NA,0.7663615248921659,NA,40,-0.99,0.02439024390243902,99.99999999999991,-144.22394919684595,-136.2754896853419,-136.75728253017928,-140.22394919684595,-130.0045012534836,-126.37779535069212,1576.8118469715118,FALSE,TRUE,FALSE
Southern Africa Cluster,Newton,NA|NA|NA|NA|NA|bad_sigma_VAE|NA|rho_VAE_on_edge,0.05924788539684274,0.944448938886084,0.9185251103662564,3,TRUE,NA,0.9096060620929052,0.9826750715673036,-1.587489738165613e-6,0.9999443647955386,0.5894083453619334,0.7430901222810085,0.4968841899080664,0.50790609906648565,1.0193146212027426,0.5359243947263846,0.5,-0.99,0.6666666666666666,99.99999999999991,-123.114946315867,-115.16648680436296,-115.64827964920032,-119.114946315867,-108.89549837250463,-105.26879246971316,106.66258811950684,FALSE,TRUE,FALSE
Southern Asia Cluster,LM,no_convergence|NA|NA|NA|NA|bad_sigma_VAE|NA|rho_VAE_on_edge,0.00318294493924681,0.9987010682836158,0.9980949001493032,1024,FALSE,Number of iterations has reached `maxiter' == 1024.,2.145936694520514e-25,0.9029073865667692,0.02809081769629064,4.355502312529098e-12,8.318255540890438e-10,0.9943911363626986,0.2739759811871572,0.1137813072183923,0.6595550905506186,4.402732764208068e-5,48,-0.99,0.02040816326530612,99.99999999999991,-190.36518083831152,-182.41672132680748,-182.89851417164485,-186.36518083831152,-176.14573289494916,-172.51902699215768,4391.796130895615,FALSE,TRUE,FALSE
Southern Asia Cluster,PORT,no_convergence|NA|NA|NA|NA|NA|NA|NA,0.00400076491437565,0.9983673231751508,0.9976054073235544,3350,FALSE,false convergence (8),1.315979469878799e-30,0.8802983524569412,0.03402447175841989,3.9445934333552914e-25,0.00204073644007018,0.9991471168765826,0.0156546304322937,0.9719641587315676,0.2809251853661909,1.5807190185891422e-7,36,26,0.02702702702702703,0.03703703703703703,-185.10557024002483,-177.1571107285208,-177.63890357335816,-181.10557024002483,-170.88612229666248,-167.259416393871,704.3546569347382,FALSE,FALSE,FALSE
Switzerland,LM,NA|bad_delta_KL|NA|NA|NA|NA|NA|NA,0.00231405250869258,0.9934508491222038,0.9903945787125656,307,TRUE,Relative error in the sum of squares is at most `ftol'.,5.7827881456404555e-11,0.8127268197418507,0.01165853119601921,2.3394345949295395e-8,1555102943.581405,0.9960032981052812,0.05404632953954525,0.9752573460542752,0.4794551527015505,0.00605616306053713,40,5,0.02439024390243902,0.16666666666666666,-197.697731017055,-189.74927150555095,-190.23106435038832,-193.697731017055,-183.47828307369264,-179.85157717090115,6861.049417972565,FALSE,FALSE,FALSE
Switzerland,NM,NA|NA|NA|NA|NA|NA|NA|rho_VAE_on_edge,0.0066198323265746,0.9812647809288716,0.9725216786956784,145,TRUE,NA,0.01758732573469646,0.9290006729840344,0.00197218753906266,0.7223508327067465,0.5337071300343164,0.1426126560822995,0.5157650793675741,0.9585670220162492,1.0364904673709532,0.01478784658734518,2,100,0.3333333333333333,0.0099009900990099,-173.523127432688,-165.57466792118396,-166.05646076602133,-169.523127432688,-159.30367948932565,-155.67697358653416,863.0187180042267,FALSE,TRUE,FALSE
Switzerland,Nelder-Mead,NA|NA|NA|NA|NA|NA|NA|rho_VAE_on_edge,0.0066198323265746,0.9812647809288716,0.9725216786956784,145,TRUE,NA,0.01758732573469646,0.9290006729840344,0.00197218753906266,0.7223508327067465,0.5337071300343164,0.1426126560822995,0.5157650793675741,0.9585670220162492,1.0364904673709532,0.01478784658734518,2,100,0.3333333333333333,0.0099009900990099,-173.523127432688,-165.57466792118396,-166.05646076602133,-169.523127432688,-159.30367948932565,-155.67697358653416,855.0891008377075,FALSE,TRUE,FALSE
Switzerland,PORT,NA|bad_delta_KL|NA|NA|NA|NA|NA|NA,0.0035364248464129,0.9899913334722767,0.985320622426006,1058,TRUE,relative convergence (4),1.830309030231576e-11,0.8244304617530505,0.01221556897349024,4.2705620264002584e-8,1,0.7806846998387265,0.817519942972394,0.12290991332054609,0.39249774549156,0.03711660518969063,50,2.25,0.0196078431372549,0.3076923076923077,-187.94306379505747,-179.99460428355343,-180.4763971283908,-183.94306379505747,-173.72361585169511,-170.09690994890363,6126.265226125717,FALSE,FALSE,FALSE
Switzerland,Newton,NA|NA|NA|NA|NA|NA|rho_KL_on_edge|rho_VAE_on_edge,0.01182464302087479,0.9665343068366492,0.9509169833604186,2,TRUE,NA,1.0720310426523565,0.9021446112225212,-6.539329663163041e-5,0.9870289605451116,0.4035751108178789,0.9268137543779006,0.4770130929560936,0.9838192841305666,0.9397761713134491,4.267721629491368e-6,100,100,0.0099009900990099,0.0099009900990099,-160.18046623846558,-152.23200672696154,-152.71379957179892,-156.18046623846558,-145.96101829510323,-142.33431239231174,558.4097759723663,TRUE,TRUE,FALSE
Switzerland,L-BFGS-B,NA|NA|NA|NA|bad_sigma_KL|bad_sigma_VAE|rho_KL_on_edge|rho_VAE_on_edge,0.00568234364615722,0.9839180287662548,0.9764131088571736,612,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,6.571624101827129e-5,0.9097631820893418,0.00474647920220906,0.2770449641047586,0.999992394274072,0.19965511210804837,0.999999,1.7265901918977264e-6,0.7265708932244953,0.0673414984616472,-0.99,-0.99,99.99999999999991,99.99999999999991,-177.03537187095543,-169.0869123594514,-169.56870520428876,-173.03537187095543,-162.81592392759308,-159.1892180248016,492.28468108177185,TRUE,TRUE,FALSE
Switzerland,L-BFGS-B,NA|NA|NA|NA|bad_sigma_KL|bad_sigma_VAE|rho_KL_on_edge|rho_VAE_on_edge,0.00568234364615722,0.9839180287662548,0.9764131088571736,612,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,6.571624101827129e-5,0.9097631820893418,0.00474647920220906,0.2770449641047586,0.999992394274072,0.19965511210804837,0.999999,1.7265901918977264e-6,0.7265708932244953,0.0673414984616472,-0.99,-0.99,99.99999999999991,99.99999999999991,-177.03537187095543,-169.0869123594514,-169.56870520428876,-173.03537187095543,-162.81592392759308,-159.1892180248016,492.28468108177185,TRUE,TRUE,FALSE
Tropical Pacific Islands,LM,no_convergence|NA|NA|NA|bad_sigma_KL|NA|rho_KL_on_edge|NA,0.00938713588330005,0.9930736729987936,0.9898413870648972,1024,FALSE,Number of iterations has reached `maxiter' == 1024.,1.601882903911251e-5,0.9005289570134796,0.00545872856792152,0.16808088729138365,0.13368950593990106,2.2162830890925427e-4,3.6826611939034577e-4,0.920461486279148,1.6583553968250122,1.2328125051681317e-19,-0.99,74,99.99999999999991,0.01333333333333333,-165.48991311734252,-157.54145360583848,-158.02324645067586,-161.48991311734252,-151.27046517398017,-147.64375927118869,15730.01051402092,TRUE,FALSE,FALSE
Tropical Pacific Islands,PORT,NA|NA|NA|NA|bad_sigma_KL|NA|rho_KL_on_edge|NA,0.01173460701567238,0.9913415842242368,0.9873009901955476,3137,TRUE,relative convergence (4),4.571181581474609e-5,0.907739295681999,0.00494188947952535,0.2472774013707028,0.153694285492522,0.00658729928430143,0.02909869832923736,0.6529255000244742,1.6612437328809695,1.4797041306634744e-16,-0.99,30,99.99999999999991,0.03225806451612903,-160.35626455107715,-152.40780503957313,-152.8895978844105,-156.35626455107715,-146.13681660771482,-142.5101107049233,1247.986785888672,TRUE,FALSE,FALSE
Tropical Pacific Islands,Newton,NA|NA|NA|NA|bad_sigma_KL|NA|rho_KL_on_edge|NA,0.10229931758574344,0.924518134774243,0.8892932643355564,3,TRUE,NA,1.093648756981254,0.9846005872237554,-7.804903660639128e-5,0.997570062353648,0.4015718413840923,0.4241792028614705,0.48796863831995085,0.21644757365894896,1.039630175349708,0.3510860746810019,-0.99,10,99.99999999999991,0.09090909090909093,-110.55296933191715,-102.60450982041311,-103.08630266525049,-106.55296933191715,-96.3335213885548,-92.70681548576331,119.93338108062744,TRUE,FALSE,FALSE
United Kingdom,LM,NA|bad_delta_KL|NA|NA|NA|NA|NA|NA,0.00415061752241728,0.979406867466377,0.9697967389506862,828,TRUE,Relative error in the sum of squares is at most `ftol'.,5.41180562329292e-10,0.8071856977305654,0.01054613995089575,1.9462614092778498e-7,8986647508599602,0.9999628264814628,1.043688028382733e-4,0.9998224039151208,0.6741660326571264,1.1490564957259872e-4,24,5,0.04,0.16666666666666666,-184.25982453658597,-176.31136502508193,-176.7931578699193,-180.25982453658597,-170.0403765932236,-166.41367069043213,2599.718356847763,FALSE,FALSE,FALSE
United Kingdom,NM,NA|NA|NA|NA|bad_sigma_KL|NA|rho_KL_on_edge|NA,0.00658853609194328,0.96731122629075,0.9520564652264332,145,TRUE,NA,0.01757695178235921,0.946353906409134,0.00198036052171664,0.7875523823213648,0.5363965948365053,0.43773822808008034,0.533655307501653,0.3658730967289784,1.0158756712528354,0.19966478918583488,-0.99,12,99.99999999999991,0.07692307692307693,-173.63212117374206,-165.68366166223802,-166.1654545070754,-169.63212117374206,-159.4126732303797,-155.78596732758822,114.52135586738586,TRUE,FALSE,FALSE
United Kingdom,Nelder-Mead,NA|NA|NA|NA|bad_sigma_KL|NA|rho_KL_on_edge|NA,0.00658853609194328,0.96731122629075,0.9520564652264332,145,TRUE,NA,0.01757695178235921,0.946353906409134,0.00198036052171664,0.7875523823213648,0.5363965948365053,0.43773822808008034,0.533655307501653,0.3658730967289784,1.0158756712528354,0.19966478918583488,-0.99,12,99.99999999999991,0.07692307692307693,-173.63212117374206,-165.68366166223802,-166.1654545070754,-169.63212117374206,-159.4126732303797,-155.78596732758822,117.8513708114624,TRUE,FALSE,FALSE
United Kingdom,Newton,NA|NA|NA|NA|NA|NA|NA|rho_VAE_on_edge,0.01210349879685266,0.9399489465126688,0.9119251215519144,2,TRUE,NA,0.9157755352349012,0.9529703787173616,2.9061124844458165e-5,0.9972348658300596,0.5438404405657491,0.3491009015365271,0.5000165745411234,0.9966605656649472,0.9163879134997224,0.33286113002492923,0.5,100,0.6666666666666666,0.0099009900990099,-159.64436332885836,-151.69590381735432,-152.1776966621917,-155.64436332885836,-145.424915385496,-141.79820948270452,63.5600860118866,FALSE,TRUE,FALSE
United States,LM,NA|NA|NA|NA|bad_sigma_KL|NA|rho_KL_on_edge|NA,7.666739451412055e-4,0.9980052821211356,0.9970744137776656,103,TRUE,Relative error in the sum of squares is at most `ftol'.,8.169359574690049e-9,0.7384460824463721,0.00920687879371441,5.105630552653329e-10,0.31295817819048316,0.01382191489890137,0.8195304905329138,4.702416353575351e-13,0.9864507664330072,4.5714564363618696e-6,-0.99,0,99.99999999999991,1,-223.10569284161903,-215.157233330115,-215.63902617495236,-219.10569284161903,-208.88624489825668,-205.2595389954652,2324.3412730693817,TRUE,FALSE,FALSE
United States,NM,NA|NA|NA|NA|bad_sigma_KL|NA|rho_KL_on_edge|rho_VAE_on_edge,0.0069677587100601,0.9818714161833044,0.9734114104021798,147,TRUE,NA,0.01754453742351462,0.8980063720958767,0.00199677835582624,0.604618483096812,0.5363212089398679,0.10189976901414864,0.5159838114779063,0.7608997710323102,1.0336897881740763,0.06780022554506338,-0.99,100,99.99999999999991,0.0099009900990099,-172.34498533781525,-164.3965258263112,-164.87831867114858,-168.34498533781525,-158.1255373944529,-154.4988314916614,902.9899039268494,TRUE,TRUE,FALSE
United States,Nelder-Mead,NA|NA|NA|NA|bad_sigma_KL|NA|rho_KL_on_edge|rho_VAE_on_edge,0.0069677587100601,0.9818714161833044,0.9734114104021798,147,TRUE,NA,0.01754453742351462,0.8980063720958767,0.00199677835582624,0.604618483096812,0.5363212089398679,0.10189976901414864,0.5159838114779063,0.7608997710323102,1.0336897881740763,0.06780022554506338,-0.99,100,99.99999999999991,0.0099009900990099,-172.34498533781525,-164.3965258263112,-164.87831867114858,-168.34498533781525,-158.1255373944529,-154.4988314916614,1094.3802199363708,TRUE,TRUE,FALSE
United States,PORT,NA|NA|NA|NA|bad_sigma_KL|NA|rho_KL_on_edge|NA,8.11890460760549e-4,0.9978876386395782,0.9969018700047146,2051,TRUE,relative convergence (4),1.0294214295344319e-7,0.7154809227974911,0.00795264387040613,4.583296815469321e-9,0.31139529975577135,5.71852380904904e-4,0.9409715181092232,0.02021256862632543,0.9534533842642338,1.7891325221075412e-6,-0.99,92,99.99999999999991,0.01075268817204301,-221.78770489757528,-213.83924538607124,-214.3210382309086,-217.78770489757528,-207.56825695421293,-203.94155105142144,9468.038150072098,TRUE,FALSE,FALSE
United States,Newton,NA|NA|NA|NA|NA|NA|NA|rho_VAE_on_edge,0.0127042990758149,0.9669461931430328,0.951521083276448,2,TRUE,NA,0.933074363541504,0.9248909017319598,2.2935642053733584e-5,0.996510081325828,0.5249305062735474,0.25534711473691923,0.5483065508505232,0.8083592146863945,0.9998393657714892,0.19471066706840057,0,100,1,0.0099009900990099,-158.530108122897,-150.58164861139295,-151.06344145623032,-154.530108122897,-144.31066017953464,-140.68395427674315,603.7017509937286,FALSE,TRUE,FALSE
Western Africa,LM,NA|bad_delta_KL|NA|NA|NA|NA|NA|NA,0.01088348574399748,0.99555759140739,0.9934844673975052,976,TRUE,Conditions for `info = 1' and `info = 2' both hold.,7.514751826994652e-22,NA,0.02407682377795303,NA,-0.5471546873288119,NA,0.2776411733231021,NA,0.7375969941664461,NA,1.25,2.5,0.4444444444444444,0.2857142857142857,-162.0880672499844,-154.13960773848035,-154.62140058331772,-158.0880672499844,-147.86861930662204,-144.24191340383055,6157.414822101593,FALSE,FALSE,FALSE
Western Africa,PORT,no_convergence|NA|NA|NA|NA|NA|NA|NA,0.01265864519892311,0.9948330088792084,0.9924217463561722,1803,FALSE,false convergence (8),7.282352718425762e-12,0.9811516651816076,0.01270597766218835,0.5438424080712988,3.054066929912317e-10,0.9974218087982872,0.4290171503503437,0.3350228010906568,1.0437427933226275,0.197751527833095,20,3.75,0.04761904761904761,0.21052631578947367,-158.61290925916964,-150.6644497476656,-151.14624259250297,-154.61290925916964,-144.3934613158073,-140.7667554130158,788.1630549430847,FALSE,FALSE,FALSE
Western Africa,Newton,NA|NA|NA|NA|NA|bad_sigma_VAE|NA|rho_VAE_on_edge,0.03565131956206233,0.9854478857154988,0.978656899049398,3,TRUE,NA,1.0531007943558246,0.9936768703195124,-2.14442332959598e-5,0.9997257916991352,0.5967915396905846,0.8407619837772748,0.4080750682539588,0.7736121771195481,1.0755411473869656,0.6414910363101161,0.75,-0.99,0.5714285714285714,99.99999999999991,-134.79765669056513,-126.8491971790611,-127.33099002389848,-130.79765669056513,-120.57820874720278,-116.9515028444113,65.58408808708191,FALSE,TRUE,FALSE
