r,method,rss,R2,adjR2,iter,conv,message,gamma,p_gamma,lambda,p_lambda,delta_KL,p_delta_KL,delta_VAE,p_delta_VAE,nu,p_nu,rho_KL,rho_VAE,sigma_KL,sigma_VAE,AIC_naive,BIC_naive,AICc_naive,AIC_plusRho,BIC_plusRho,AICc_plusRho,runtime,on_edge_KL,on_edge_VAE,valid,invalid_reason,dAICc,wAICc
Russia,Newton,0.01437570376991746,0.9838508662342856,0.9763146038102856,3,TRUE,NA,1.0573697671273463,0.8327201242709724,-2.0694533446700955e-5,0.9929480881193296,0.47734040191872334,0.8486804934025041,0.4132934439293722,7.418866478880196e-8,1.01992478857225,4.613079657101126e-6,28,2,0.03448275862068965,0.3333333333333333,-155.6873288849363,-147.7388693734323,-148.22066221826964,-151.6873288849363,-141.46788094157395,-137.84117503878247,87.48736190795898,FALSE,FALSE,TRUE,NA,39.02175518747535,3.361408119259111e-9
Russia,L-BFGS-B,0.01231407108807829,0.9861668281160584,0.9797113479035524,17,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.9991760606465808,0.8199572506176084,6.6541185488658366e-6,0.9975565620727798,0.5004115093468297,0.8622825633588024,0.500396929024001,5.045547552947341e-12,1.007402557921185,7.47685489200017e-9,40,0.81,0.02439024390243902,0.5524861878453039,-159.24765859629775,-151.2991990847937,-151.78099192963109,-155.24765859629775,-145.0282106529354,-141.40150475014391,91.37996912002563,FALSE,FALSE,TRUE,NA,35.4614254761139,1.9935953795838156e-8
Russia,L-BFGS-B,0.01231407108807829,0.9861668281160584,0.9797113479035524,17,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.9991760606465808,0.8199572506176084,6.6541185488658366e-6,0.9975565620727798,0.5004115093468297,0.8622825633588024,0.500396929024001,5.045547552947341e-12,1.007402557921185,7.47685489200017e-9,40,0.81,0.02439024390243902,0.5524861878453039,-159.24765859629775,-151.2991990847937,-151.78099192963109,-155.24765859629775,-145.0282106529354,-141.40150475014391,91.37996912002563,FALSE,FALSE,TRUE,NA,35.4614254761139,1.9935953795838156e-8
South Africa,NM,0.01128555089824816,0.9799772947691252,0.9706333656613836,239,TRUE,NA,0.01561370549063048,0.8850558934803825,0.00204912666493194,0.549188846943695,0.380001487294048,4.552250897765936e-5,0.6739400691128166,0.9948634827966922,0.9913457668156244,4.088552728841709e-6,0.91,100,0.5235602094240838,0.0099009900990099,-161.25370418642024,-153.3052446749162,-153.78703751975357,-157.25370418642024,-147.03425624305788,-143.4075503402664,120.62599515914916,FALSE,FALSE,TRUE,NA,0,0.402932348314354
South Africa,Nelder-Mead,0.01128555089824816,0.9799772947691252,0.9706333656613836,239,TRUE,NA,0.01561370549063048,0.8850558934803825,0.00204912666493194,0.549188846943695,0.380001487294048,4.552250897765936e-5,0.6739400691128166,0.9948634827966922,0.9913457668156244,4.088552728841709e-6,0.91,100,0.5235602094240838,0.0099009900990099,-161.25370418642024,-153.3052446749162,-153.78703751975357,-157.25370418642024,-147.03425624305788,-143.4075503402664,123.17116212844849,FALSE,FALSE,TRUE,NA,0,0.402932348314354
South Africa,Newton,0.03002702318983511,0.9467263725349874,0.921865346384648,2,TRUE,NA,1.054559941893439,0.9226857089969542,-4.2293049170446906e-5,0.9933780199965236,0.5686606279770375,0.0401453791308283,0.505841285290139,0.989347067600124,0.9835305144498756,0.00745911373275424,6,100,0.14285714285714285,0.0099009900990099,-138.74649015126465,-130.7980306397606,-131.27982348459798,-134.74649015126465,-124.5270422079023,-120.9003363051108,99.99684286117554,FALSE,FALSE,TRUE,NA,22.5072140351556,5.2221904435179995e-6
South Africa,L-BFGS-B,0.0127725207081482,0.9773391286344564,0.9667640553305362,77,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.8590271280958278,0.9083148796177848,7.439326061726284e-5,0.9861746193281766,0.3030067089197818,5.543418574848981e-5,0.999999,0.00126724269284228,1.195830197932632,3.8557394335837635e-07,0.01,-0.3899999999999999,0.99009900990099,1.6393442622950818,-158.40692938179586,-150.45846987029182,-150.9402627151292,-154.40692938179586,-144.1874814384335,-140.56077553564202,107.07759499549866,FALSE,FALSE,TRUE,NA,2.846774804624374,0.09706504059042427
South Africa,L-BFGS-B,0.0127725207081482,0.9773391286344564,0.9667640553305362,77,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.8590271280958278,0.9083148796177848,7.439326061726284e-5,0.9861746193281766,0.3030067089197818,5.543418574848981e-5,0.999999,0.00126724269284228,1.195830197932632,3.8557394335837635e-07,0.01,-0.3899999999999999,0.99009900990099,1.6393442622950818,-158.40692938179586,-150.45846987029182,-150.9402627151292,-154.40692938179586,-144.1874814384335,-140.56077553564202,107.07759499549866,FALSE,FALSE,TRUE,NA,2.846774804624374,0.09706504059042427
South America Cluster,Newton,0.071993631928475,0.9557479248709884,0.9350969564774496,2,TRUE,NA,0.9719185879210632,0.9726897140414869,-3.42303538941157e-5,0.9981089823404452,0.40946232920514586,0.23546111915847573,0.5772795438836819,0.8528036729188307,1.079914888767102,0.17383544756295935,0.01,100,0.99009900990099,0.0099009900990099,-118.63345198062598,-110.68499246912194,-111.16678531395932,-114.63345198062598,-104.41400403726362,-100.78729813447214,58.422343015670776,FALSE,FALSE,TRUE,NA,27.40011254799083,5.611912862991435e-7
South America Cluster,L-BFGS-B,0.02187333748018612,0.986555191791726,0.980280947961198,60,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.8500118775573126,0.9731469269649318,5.704758953533205e-5,0.9969034348220412,0.0587859034308512,0.6116988069241007,0.999999,3.734234719812523e-5,2.102317357842846,0.01416303675418223,-0.89,12,9.090909090909092,0.07692307692307693,-146.0335645286168,-138.08510501711277,-138.56689786195014,-142.0335645286168,-131.81411658525445,-128.18741068246297,56.60979104042053,FALSE,FALSE,TRUE,NA,0,0.4999997194043569
South America Cluster,L-BFGS-B,0.02187333748018612,0.986555191791726,0.980280947961198,60,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.8500118775573126,0.9731469269649318,5.704758953533205e-5,0.9969034348220412,0.0587859034308512,0.6116988069241007,0.999999,3.734234719812523e-5,2.102317357842846,0.01416303675418223,-0.89,12,9.090909090909092,0.07692307692307693,-146.0335645286168,-138.08510501711277,-138.56689786195014,-142.0335645286168,-131.81411658525445,-128.18741068246297,56.60979104042053,FALSE,FALSE,TRUE,NA,0,0.4999997194043569
South-eastern Asia,NM,0.00747450381981843,0.9968913913483202,0.9954407073108696,1879,TRUE,NA,4.031556514577865e-6,0.9285344863485387,0.00615595429251222,0.26431693046528587,0.3943036577809128,0.14608055803292638,0.7119176273728317,4.813474189067643e-8,1.5401893993410485,0.0022016486556952,-0.49,0.91,1.96078431372549,0.5235602094240838,-170.73029039851795,-162.7818308870139,-163.26362373185128,-166.73029039851795,-156.5108424551556,-152.8841365523641,154.6305968761444,FALSE,FALSE,TRUE,NA,0,0.4527533783052107
South-eastern Asia,Nelder-Mead,0.00747450381981843,0.9968913913483202,0.9954407073108696,1879,TRUE,NA,4.031556514577865e-6,0.9285344863485387,0.00615595429251222,0.26431693046528587,0.3943036577809128,0.14608055803292638,0.7119176273728317,4.813474189067643e-8,1.5401893993410485,0.0022016486556952,-0.49,0.91,1.96078431372549,0.5235602094240838,-170.73029039851795,-162.7818308870139,-163.26362373185128,-166.73029039851795,-156.5108424551556,-152.8841365523641,146.73133182525635,FALSE,FALSE,TRUE,NA,0,0.4527533783052107
South-eastern Asia,Newton,0.03162326981389902,0.986848040685023,0.980710459671367,2,TRUE,NA,1.0992754727967906,0.9537081861980188,-5.974680558951777e-5,0.9944048006311464,0.5662048210175866,0.9753094980182816,0.5249047608364302,0.5033594577179221,0.9044950896649336,4.488791399789759e-11,100,32,0.0099009900990099,0.0303030303030303,-137.55519395244937,-129.60673444094533,-130.0885272857827,-133.55519395244937,-123.33574600908702,-119.70904010629552,71.4052300453186,FALSE,FALSE,TRUE,NA,33.175096446068594,2.8312683753471175e-8
South-eastern Asia,L-BFGS-B,0.00909765403912175,0.9962163313127196,0.9944506192586556,36,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.962518420168191,0.9450591950607186,9.070349989406518e-6,0.9989918744131178,0.6513288245531146,0.1908557368499534,0.8962823712765895,3.414020600047526e-9,1.2853708570936244,0.07046470702809765,-0.89,6,9.090909090909092,0.14285714285714285,-166.21035698802396,-158.26189747651992,-158.7436903213573,-162.21035698802396,-151.9909090446616,-148.36420314187012,74.97495698928833,FALSE,FALSE,TRUE,NA,4.519933410493991,0.04724660753844744
South-eastern Asia,L-BFGS-B,0.00909765403912175,0.9962163313127196,0.9944506192586556,36,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.962518420168191,0.9450591950607186,9.070349989406518e-6,0.9989918744131178,0.6513288245531146,0.1908557368499534,0.8962823712765895,3.414020600047526e-9,1.2853708570936244,0.07046470702809765,-0.89,6,9.090909090909092,0.14285714285714285,-166.21035698802396,-158.26189747651992,-158.7436903213573,-162.21035698802396,-151.9909090446616,-148.36420314187012,74.97495698928833,FALSE,FALSE,TRUE,NA,4.519933410493991,0.04724660753844744
Southern Africa Cluster,NM,0.02487574516867723,0.9766794797860058,0.9657965703528084,603,TRUE,NA,0.00665215754866697,0.9808815138294014,0.00247805240127484,0.9044198680788966,0.11787934958419162,0.5341167927848212,0.564546512301521,0.493338776897818,1.3848862032291558,0.34340594220344495,0.51,22,0.6622516556291391,0.04347826086956521,-143.07519388306835,-135.1267343715643,-135.60852721640168,-139.07519388306835,-128.855745939706,-125.22904003691453,132.88674187660217,FALSE,FALSE,TRUE,NA,2.677767713198577,0.10379429036388446
Southern Africa Cluster,Nelder-Mead,0.02487574516867723,0.9766794797860058,0.9657965703528084,603,TRUE,NA,0.00665215754866697,0.9808815138294014,0.00247805240127484,0.9044198680788966,0.11787934958419162,0.5341167927848212,0.564546512301521,0.493338776897818,1.3848862032291558,0.34340594220344495,0.51,22,0.6622516556291391,0.04347826086956521,-143.07519388306835,-135.1267343715643,-135.60852721640168,-139.07519388306835,-128.855745939706,-125.22904003691453,135.8802089691162,FALSE,FALSE,TRUE,NA,2.677767713198577,0.10379429036388446
Southern Africa Cluster,Newton,0.03952061384445782,0.9629502043946953,0.9456602997788864,3,TRUE,NA,1.051682280170979,0.9823618351992408,-6.178285717241936e-5,0.9977956715124416,0.4853035630528014,0.7432229684225551,0.4206402222023037,0.5120832225915428,1.0963185363044428,0.48994326248815767,0.31000000000000005,0.91,0.7633587786259541,0.5235602094240838,-132.42782306196804,-124.479363550464,-124.96115639530136,-128.42782306196804,-118.20837511860567,-114.5816692158142,66.12309980392456,FALSE,FALSE,TRUE,NA,13.325138534298901,5.059717468797758e-4
Southern Africa Cluster,L-BFGS-B,0.02214182947417392,0.9792424718003032,0.9695556253071116,39,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.914277189377614,0.9781842200021064,4.506805834866645e-5,0.9980114862469572,0.10690967559857596,0.4791984073910523,0.5113522245053764,0.15271501956292616,1.7194449286089817,0.1781622422713078,-0.59,10,2.4390243902439024,0.09090909090909093,-145.75296159626694,-137.8045020847629,-138.28629492960027,-141.75296159626694,-131.5335136529046,-127.9068077501131,62.868139028549194,FALSE,FALSE,TRUE,NA,0,0.39595272376267565
Southern Africa Cluster,L-BFGS-B,0.02214182947417392,0.9792424718003032,0.9695556253071116,39,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.914277189377614,0.9781842200021064,4.506805834866645e-5,0.9980114862469572,0.10690967559857596,0.4791984073910523,0.5113522245053764,0.15271501956292616,1.7194449286089817,0.1781622422713078,-0.59,10,2.4390243902439024,0.09090909090909093,-145.75296159626694,-137.8045020847629,-138.28629492960027,-141.75296159626694,-131.5335136529046,-127.9068077501131,62.868139028549194,FALSE,FALSE,TRUE,NA,0,0.39595272376267565
Southern Asia Cluster,NM,0.00609898289361632,0.9975110599638306,0.9963495546136182,519,TRUE,NA,0.01063592058369496,0.9660511097927328,0.00225011487872413,0.8464510811869697,0.08513769506894805,0.02950716633323546,0.5034780540982933,0.4175066804649401,1.7778251152160938,1.9565203287674328e-4,0.41000000000000014,76,0.7092198581560283,0.01298701298701298,-175.40793195687553,-167.4594724453715,-167.94126529020886,-171.40793195687553,-161.18848401351318,-157.5617781107217,89.36982488632202,FALSE,FALSE,TRUE,NA,0,0.2622382527778378
Southern Asia Cluster,Nelder-Mead,0.00609898289361632,0.9975110599638306,0.9963495546136182,519,TRUE,NA,0.01063592058369496,0.9660511097927328,0.00225011487872413,0.8464510811869697,0.08513769506894805,0.02950716633323546,0.5034780540982933,0.4175066804649401,1.7778251152160938,1.9565203287674328e-4,0.41000000000000014,76,0.7092198581560283,0.01298701298701298,-175.40793195687553,-167.4594724453715,-167.94126529020886,-171.40793195687553,-161.18848401351318,-157.5617781107217,86.68446183204651,FALSE,FALSE,TRUE,NA,0,0.2622382527778378
Southern Asia Cluster,Newton,0.03708287016850147,0.9848668143806304,0.977804661091591,3,TRUE,NA,0.96327078426638,0.9880088376607224,-6.602207511764206e-6,0.999839926362084,0.5579200348388736,0.6658395358393192,0.5708664795861632,0.4926529521955909,0.9579952144951188,0.5138295122299033,0.91,8,0.5235602094240838,0.1111111111111111,-133.89217010633178,-125.94371059482772,-126.4255034396651,-129.89217010633178,-119.67272216296942,-116.04601626017794,45.01237607002258,FALSE,FALSE,TRUE,NA,41.515761850543754,2.533161628177442e-10
Southern Asia Cluster,L-BFGS-B,0.00615117054449833,0.997489762653125,0.9963183185579166,40,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.9007372519556922,0.9665868655327086,5.5466974548517095e-5,0.9962513443307476,0.09021048234126638,0.01666330483229857,0.5529464612537541,0.3244780562139574,1.872526409158868,1.7082386845588572e-4,0.1100000000000001,76,0.9009009009009008,0.01298701298701298,-175.2119632715956,-167.26350376009157,-167.74529660492894,-171.2119632715956,-160.99251532823325,-157.36580942544177,40.719200134277344,FALSE,FALSE,TRUE,NA,0.19596868527992228,0.23776174709550413
Southern Asia Cluster,L-BFGS-B,0.00615117054449833,0.997489762653125,0.9963183185579166,40,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.9007372519556922,0.9665868655327086,5.5466974548517095e-5,0.9962513443307476,0.09021048234126638,0.01666330483229857,0.5529464612537541,0.3244780562139574,1.872526409158868,1.7082386845588572e-4,0.1100000000000001,76,0.9009009009009008,0.01298701298701298,-175.2119632715956,-167.26350376009157,-167.74529660492894,-171.2119632715956,-160.99251532823325,-157.36580942544177,40.719200134277344,FALSE,FALSE,TRUE,NA,0.19596868527992228,0.23776174709550413
Switzerland,NM,0.00678411335056373,0.9807996802139458,0.9718395309804538,143,TRUE,NA,0.0175883911886374,0.929385087968659,0.00197064863487398,0.7240029448748283,0.533701578741387,0.1443117977287258,0.5157463487280118,0.950442995065762,1.0365357214656012,0.01560046106161203,2,100,0.3333333333333333,0.0099009900990099,-172.95931542507105,-165.010855913567,-165.4926487584044,-168.95931542507105,-158.7398674817087,-155.1131615789172,113.21598386764526,FALSE,FALSE,TRUE,NA,0,0.49928426811875337
Switzerland,Nelder-Mead,0.00678411335056373,0.9807996802139458,0.9718395309804538,143,TRUE,NA,0.0175883911886374,0.929385087968659,0.00197064863487398,0.7240029448748283,0.533701578741387,0.1443117977287258,0.5157463487280118,0.950442995065762,1.0365357214656012,0.01560046106161203,2,100,0.3333333333333333,0.0099009900990099,-172.95931542507105,-165.010855913567,-165.4926487584044,-168.95931542507105,-158.7398674817087,-155.1131615789172,114.39501094818117,FALSE,FALSE,TRUE,NA,0,0.49928426811875337
Switzerland,Newton,0.01128719228894316,0.9680551178561332,0.9531475061889952,3,TRUE,NA,1.0038901296599745,0.8996536578451698,-2.9808254563745493e-5,0.993935898569324,0.4671404210596436,0.9171657564146206,0.5768753820735546,0.9801351967721256,0.973936401766934,9.565283721809106e-7,100,100,0.0099009900990099,0.0099009900990099,-161.2503592685484,-153.30189975704437,-153.78369260188174,-157.2503592685484,-147.03091132518605,-143.40420542239457,100.60051107406616,FALSE,FALSE,TRUE,NA,11.708956156522618,0.0014314637624932825
Tropical Pacific Islands,NM,0.01474783602246529,0.9891186713227202,0.9840407179399896,789,TRUE,NA,0.00350667159545854,0.917109347101841,0.00279389947987066,0.5569282753537267,0.14047252273821384,0.02077208818248911,0.01326551864704682,0.7394395721692785,1.6861516197015125,4.845107190873953e-15,-0.49,32,1.96078431372549,0.0303030303030303,-155.0995220642856,-147.15106255278155,-147.63285539761893,-151.0995220642856,-140.88007412092324,-137.25336821813175,186.65776085853577,FALSE,FALSE,TRUE,NA,0.9563929239708671,0.19133904740718155
Tropical Pacific Islands,Nelder-Mead,0.01474783602246529,0.9891186713227202,0.9840407179399896,789,TRUE,NA,0.00350667159545854,0.917109347101841,0.00279389947987066,0.5569282753537267,0.14047252273821384,0.02077208818248911,0.01326551864704682,0.7394395721692785,1.6861516197015125,4.845107190873953e-15,-0.49,32,1.96078431372549,0.0303030303030303,-155.0995220642856,-147.15106255278155,-147.63285539761893,-151.0995220642856,-140.88007412092324,-137.25336821813175,181.84310793876648,FALSE,FALSE,TRUE,NA,0.9563929239708671,0.19133904740718155
Tropical Pacific Islands,L-BFGS-B,0.01414716231176057,0.9895618636706704,0.98469073338365,94,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.9028056328466244,0.914482201070246,4.5858969703176745e-5,0.9920626879267204,0.1672556497024985,0.02355419689093665,0.02148568134675706,0.6369283453969643,1.827229938980407,4.822002351133268e-18,-0.69,26,3.2258064516129026,0.03703703703703703,-156.05591498825646,-148.10745547675242,-148.5892483215898,-152.05591498825646,-141.8364670448941,-138.20976114210262,87.37750005722046,FALSE,FALSE,TRUE,NA,0,0.3086609525928185
Tropical Pacific Islands,L-BFGS-B,0.01414716231176057,0.9895618636706704,0.98469073338365,94,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.9028056328466244,0.914482201070246,4.5858969703176745e-5,0.9920626879267204,0.1672556497024985,0.02355419689093665,0.02148568134675706,0.6369283453969643,1.827229938980407,4.822002351133268e-18,-0.69,26,3.2258064516129026,0.03703703703703703,-156.05591498825646,-148.10745547675242,-148.5892483215898,-152.05591498825646,-141.8364670448941,-138.20976114210262,87.37750005722046,FALSE,FALSE,TRUE,NA,0,0.3086609525928185
United Kingdom,PORT,0.00463215805143318,0.9770176480550128,0.9662925504806854,3655,TRUE,relative convergence (4),4.2530500882976915e-5,0.9357068116636836,0.0049560636423666,0.41878495086763384,0.3726466033099225,0.5113306307249901,0.43423952414837913,0.4031118558294124,1.1572081036781865,0.13779453350201645,0.6100000000000001,8,0.6211180124223602,0.1111111111111111,-181.735212572419,-173.78675306091495,-174.26854590575232,-177.735212572419,-167.51576462905663,-163.88905872626515,1536.47442984581,FALSE,FALSE,TRUE,NA,0,0.779033601584142
United Kingdom,L-BFGS-B,0.00548965565887386,0.9727631922295928,0.960052681936736,37,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.9413214542617692,0.9406835680184464,6.886623399992038e-6,0.9991731538961964,0.28255549507229016,0.2570121215017876,0.5506949243947608,0.15375274886556853,1.4755714942767868,0.03892740799671104,0.01,14,0.99009900990099,0.06666666666666667,-177.82883114609106,-169.88037163458702,-170.3621644794244,-173.82883114609106,-163.6093832027287,-159.98267729993722,69.53835201263428,FALSE,FALSE,TRUE,NA,3.9063814263279255,0.110483199207929
United Kingdom,L-BFGS-B,0.00548965565887386,0.9727631922295928,0.960052681936736,37,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.9413214542617692,0.9406835680184464,6.886623399992038e-6,0.9991731538961964,0.28255549507229016,0.2570121215017876,0.5506949243947608,0.15375274886556853,1.4755714942767868,0.03892740799671104,0.01,14,0.99009900990099,0.06666666666666667,-177.82883114609106,-169.88037163458702,-170.3621644794244,-173.82883114609106,-163.6093832027287,-159.98267729993722,69.53835201263428,FALSE,FALSE,TRUE,NA,3.9063814263279255,0.110483199207929
United States,Newton,0.01722137281609703,0.9551937185969256,0.9342841206088242,2,TRUE,NA,1.0622562527103436,0.936998926121776,-5.049559021798156e-5,0.99355906393683,0.44276255639756673,0.3687472482124806,0.5731910535108092,0.8038376783054066,0.9618390753444964,0.29754858568503806,0.91,100,0.5235602094240838,0.0099009900990099,-151.5332603687047,-143.58480085720066,-144.06659370203803,-147.5332603687047,-137.31381242534235,-133.68710652255086,84.27816200256348,FALSE,FALSE,TRUE,NA,33.38116847176278,2.8205990721046565e-8
United States,L-BFGS-B,0.0040341517923233,0.9895040109543068,0.9846058827329832,42,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.8184618283349926,0.8819091057587828,8.73637583037572e-5,0.9790673527635488,0.09460325897142578,0.01438106091044243,0.9876663614064182,1.8447306218563618e-12,2.201375169530521,3.42472382173085e-7,0.51,34,0.6622516556291391,0.02857142857142857,-184.91442884046748,-176.96596932896344,-177.4477621738008,-180.91442884046748,-170.69498089710513,-167.06827499431364,83.28052997589111,FALSE,FALSE,TRUE,NA,0,0.4999999858970046
United States,L-BFGS-B,0.0040341517923233,0.9895040109543068,0.9846058827329832,42,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.8184618283349926,0.8819091057587828,8.73637583037572e-5,0.9790673527635488,0.09460325897142578,0.01438106091044243,0.9876663614064182,1.8447306218563618e-12,2.201375169530521,3.42472382173085e-7,0.51,34,0.6622516556291391,0.02857142857142857,-184.91442884046748,-176.96596932896344,-177.4477621738008,-180.91442884046748,-170.69498089710513,-167.06827499431364,83.28052997589111,FALSE,FALSE,TRUE,NA,0,0.4999999858970046
Western Africa,NM,0.01948903570743392,0.9920449857050032,0.9883326457006716,407,TRUE,NA,0.01978077759615274,0.9943603034116332,0.00196484171963593,0.9775943728018835,0.08581272721818656,0.7913892282508488,0.5529658931146969,0.538766007464345,1.3888597994307017,0.6061482386992327,0.91,2,0.5235602094240838,0.3333333333333333,-148.68814155444886,-140.73968204294482,-141.2214748877822,-144.68814155444886,-134.4686936110865,-130.84198770829502,105.66149187088013,FALSE,FALSE,TRUE,NA,2.1081374650282214,0.1292222791155863
Western Africa,Nelder-Mead,0.01948903570743392,0.9920449857050032,0.9883326457006716,407,TRUE,NA,0.01978077759615274,0.9943603034116332,0.00196484171963593,0.9775943728018835,0.08581272721818656,0.7913892282508488,0.5529658931146969,0.538766007464345,1.3888597994307017,0.6061482386992327,0.91,2,0.5235602094240838,0.3333333333333333,-148.68814155444886,-140.73968204294482,-141.2214748877822,-144.68814155444886,-134.4686936110865,-130.84198770829502,99.82000589370728,FALSE,FALSE,TRUE,NA,2.1081374650282214,0.1292222791155863
Western Africa,L-BFGS-B,0.01778212759821921,0.9927417096790822,0.9893545075293204,48,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.926598687375773,0.9927267465862818,5.96143744620854e-5,0.9991231823743436,0.03403883791425531,0.7396281206718488,0.49536038035429536,0.5048559334410925,1.4607014924257606,0.4787783701363952,2,6,0.3333333333333333,0.14285714285714285,-150.79627901947708,-142.84781950797304,-143.3296123528104,-146.79627901947708,-136.57683107611473,-132.95012517332324,43.057623863220215,FALSE,FALSE,TRUE,NA,0,0.3707777208844137
Western Africa,L-BFGS-B,0.01778212759821921,0.9927417096790822,0.9893545075293204,48,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.926598687375773,0.9927267465862818,5.96143744620854e-5,0.9991231823743436,0.03403883791425531,0.7396281206718488,0.49536038035429536,0.5048559334410925,1.4607014924257606,0.4787783701363952,2,6,0.3333333333333333,0.14285714285714285,-150.79627901947708,-142.84781950797304,-143.3296123528104,-146.79627901947708,-136.57683107611473,-132.95012517332324,43.057623863220215,FALSE,FALSE,TRUE,NA,0,0.3707777208844137
